yearID,teamID,lgID,playerID,g_all,GS
2013,CHA,AL,sanchan02,1,0
2013,CHN,NL,sanched01,4,0
2013,PIT,NL,sanchga01,136,60
2013,SFN,NL,sanchhe01,63,25
2013,PIT,NL,sanchjo01,6,4
2013,PIT,NL,sanchto01,22,14
2013,SFN,NL,sandopa01,141,138
2013,CLE,AL,santaca01,154,152
2013,KCA,AL,santaer01,32,32
2013,CHA,AL,santihe01,34,23
2013,DET,AL,santira01,80,55
2013,CLE,AL,santoom01,1,0
2013,TOR,AL,santose01,29,0
2013,CHN,NL,sappeda01,31,15
2013,NYN,NL,satinjo01,75,42
2013,SEA,AL,saundjo01,33,32
2013,SEA,AL,saundmi01,132,109
2013,PHI,NL,saverjo01,18,0
2013,COL,NL,scahiro01,23,0
2013,ATL,NL,schafjo02,94,51
2013,MIL,NL,schaflo01,134,68
2013,TEX,AL,schepta01,76,0
2013,DET,AL,scherma01,32,32
2013,CHN,NL,schiena01,137,117
2013,BAL,AL,schoojo01,5,4
2013,LAN,NL,schumsk01,125,74
2013,TBA,AL,scottlu01,91,63
2013,OAK,AL,scribev01,18,0
2013,SFN,NL,scutama01,127,124
2013,SEA,AL,seageky01,160,158
2013,MIL,NL,segurje01,146,143
2013,LAN,NL,selleju01,27,20
2013,CHA,AL,semiema01,21,17
2013,CLE,AL,shawbr01,70,0
2013,KCA,AL,shielja02,34,34
2013,LAA,AL,shoemma01,1,1
2013,CLE,AL,shoppke01,1,0
2013,SEA,AL,shoppke01,35,32
2013,LAA,AL,shuckja01,129,107
2013,SLN,NL,siegrke01,45,0
2013,TOR,AL,sierrmo01,35,32
2013,ATL,NL,simmoan01,157,150
2013,CIN,NL,simonal01,63,0
2013,ARI,NL,sippto01,56,0
2013,OAK,AL,sizemsc01,2,2
2013,ARI,NL,skaggty01,7,7
2013,MIA,NL,skipwky01,4,0
2013,MIA,NL,sloweke01,20,14
2013,SDN,NL,smithbu03,10,7
2013,CLE,AL,smithjo05,70,0
2013,OAK,AL,smithse01,117,97
2013,KCA,AL,smithwi04,19,1
2013,SEA,AL,smoakju01,131,124
2013,DET,AL,smylydr01,63,0
2013,PIT,NL,snidetr01,111,53
2013,BOS,AL,snydebr03,27,11
2013,BAL,AL,snydech02,9,6
2013,OAK,AL,sogarer01,130,110
2013,MIA,NL,solando01,102,92
2013,WAS,NL,solanjh01,24,12
2013,CHN,NL,soriaal01,93,90
2013,NYA,AL,soriaal01,58,57
2013,TEX,AL,soriajo01,26,0
2013,WAS,NL,soriara01,68,0
2013,TEX,AL,sotoge01,54,49
2013,CIN,NL,sotone01,13,0
2013,WAS,NL,spande01,153,145
2013,ARI,NL,spruize01,6,2
2013,WAS,NL,stammcr01,55,0
2013,LAA,AL,stangda01,3,0
2013,MIA,NL,stantmi03,116,116
2013,HOU,AL,stassma01,3,2
2013,SDN,NL,staufti01,43,0
2013,NYA,AL,stewach01,109,97
2013,BAL,AL,stinsjo01,11,1
2013,WAS,NL,storedr01,68,0
2013,TOR,AL,storemi01,3,0
2013,OAK,AL,straida01,27,27
2013,WAS,NL,strasst01,30,30
2013,SDN,NL,streehu01,58,0
2013,BAL,AL,stroppe01,29,0
2013,CHN,NL,stroppe01,37,0
2013,CLE,AL,stubbdr01,146,124
2013,SDN,NL,stulter01,37,33
2013,PHI,NL,stutemi01,16,0
2013,SEA,AL,sucreje01,8,8
2013,SFN,NL,surkaer01,1,1
2013,PHI,NL,susdost01,3,1
2013,NYA,AL,suzukic01,150,128
2013,OAK,AL,suzukku01,15,9
2013,WAS,NL,suzukku01,79,73
2013,MIN,AL,swarzan01,48,0
2013,CHN,NL,sweenry01,70,47
2013,CLE,AL,swishni01,145,144
2013,PIT,NL,tabatjo01,106,73
2013,CHN,NL,takahhi01,3,0
2013,SFN,NL,tanakke01,15,7
2013,OAK,AL,taylomi01,9,6
2013,BOS,AL,tazawju01,71,0
2013,KCA,AL,teafoev01,1,0
2013,BAL,AL,teagata01,23,18
2013,ATL,NL,teherju01,30,30
2013,NYA,AL,teixema01,15,15
2013,KCA,AL,tejadmi01,53,41
2013,NYN,NL,tejadru01,57,55
2013,CHA,AL,tekotbl01,20,9
2013,TEX,AL,tepesni01,19,17
2013,ATL,NL,terdojo01,55,14
2013,ARI,NL,thatcjo01,22,0
2013,SDN,NL,thatcjo01,50,0
2013,SDN,NL,thayeda01,69,0
2013,MIN,AL,thielca01,49,0
2013,TOR,AL,tholejo01,45,34
2013,MIN,AL,thomacl02,92,79
2013,BOS,AL,thornma01,20,0
2013,CHA,AL,thornma01,40,0
2013,MIL,NL,thornty01,19,7
2013,BAL,AL,tillmch01,33,32
2013,LAN,NL,tollesh01,1,0
2013,CLE,AL,tomlijo01,1,0
2013,MIN,AL,tonkimi01,9,0
2013,TBA,AL,torreal01,39,0
2013,SFN,NL,torrean02,103,64
2013,NYN,NL,torreca01,33,9
2013,COL,NL,torreyo01,61,48
2013,NYN,NL,tovarwi01,7,5
2013,WAS,NL,tracych01,92,17
2013,SEA,AL,triunca01,17,13
2013,CHA,AL,troncra01,29,0
2013,LAA,AL,troutmi01,157,157
2013,LAA,AL,trumbma01,159,155
2013,DET,AL,tuiasma01,81,47
2013,COL,NL,tulowtr01,126,119
2013,MIA,NL,turneja01,20,20
2013,NYN,NL,turneju01,86,38
2013,BOS,AL,ueharko01,73,0
2013,ATL,NL,ugglada01,136,131
2013,ATL,NL,uptonbj01,126,111
2013,ATL,NL,uptonju01,149,145
2013,LAN,NL,uribeju01,132,102
2013,BAL,AL,urruthe01,24,11
2013,PHI,NL,utleych01,131,124
2013,MIA,NL,valaich01,22,16
2013,CHN,NL,valbulu01,108,91
2013,NYN,NL,valdejo02,66,25
2013,BAL,AL,valdelu01,4,0
2013,PHI,NL,valdera02,17,1
2013,BAL,AL,valenda01,52,41
2013,DET,AL,valvejo01,20,0
2013,LAN,NL,vanslsc01,53,35
2013,LAA,AL,vargaja01,24,24
2013,ATL,NL,varvaan01,62,0
2013,CHA,AL,vealdo01,50,0
2013,MIA,NL,velazgi01,1,0
2013,SDN,NL,venabwi01,151,120
2013,KCA,AL,ventuyo01,3,3
2013,DET,AL,verasjo01,25,0
2013,HOU,AL,verasjo01,42,0
2013,DET,AL,verlaju01,34,34
2013,CHA,AL,vicieda01,124,122
2013,BOS,AL,victosh01,122,117
2013,BOS,AL,villabr02,1,0
2013,DET,AL,villabr02,7,0
2013,CHN,NL,villaca01,47,15
2013,HOU,AL,villajo01,58,57
2013,CIN,NL,villape01,2,1
2013,SDN,NL,vinceni01,45,0
2013,SFN,NL,vogelry01,19,19
2013,OAK,AL,vogtst01,47,40
2013,LAN,NL,volqued01,6,5
2013,SDN,NL,volqued01,27,27
2013,COL,NL,volstch01,6,0
2013,CIN,NL,vottojo01,162,161
2013,SLN,NL,wachami01,15,9
2013,TOR,AL,wagnene01,36,0
2013,SLN,NL,wainwad01,35,34
2013,ATL,NL,waldejo01,50,0
2013,PIT,NL,walkene01,133,125
2013,SEA,AL,walketa01,3,3
2013,HOU,AL,wallabr01,79,70
2013,LAN,NL,walljo02,6,0
2013,MIN,AL,waltepj01,8,8
2013,WAS,NL,walteza01,8,1
2013,TOR,AL,wangch01,6,6
2013,NYA,AL,warread01,34,2
2013,CHN,NL,watkilo01,27,5
2013,PIT,NL,watsoto01,67,0
2013,LAA,AL,weaveje02,24,24
2013,CHA,AL,webbda01,9,0
2013,MIA,NL,webbry01,66,0
2013,SDN,NL,weberth01,3,0
2013,TOR,AL,weberth01,5,0
2013,BOS,AL,webstal01,8,7
2013,OAK,AL,weeksje01,8,0
2013,MIL,NL,weeksri01,104,92
2013,PIT,NL,welkedu01,2,0
2013,CHA,AL,wellsca01,38,13
2013,OAK,AL,wellsca01,3,1
2013,PHI,NL,wellsca01,12,5
2013,NYA,AL,wellsve01,130,106
2013,WAS,NL,werthja01,129,128
2013,SLN,NL,westbja01,21,19
2013,COL,NL,wheelry01,28,5
2013,NYN,NL,wheelza01,18,17
2013,BAL,AL,wietema01,148,139
2013,SLN,NL,wiggity01,47,7
2013,SEA,AL,wilheto01,59,0
2013,LAA,AL,willije02,37,25
2013,MIN,AL,willijo03,111,106
2013,BOS,AL,wilsoal01,26,0
2013,LAN,NL,wilsobr01,18,0
2013,LAA,AL,wilsocj01,33,33
2013,ARI,NL,wilsojo03,30,15
2013,PIT,NL,wilsoju10,58,0
2013,CHA,AL,wisede01,30,15
2013,LAN,NL,withrch01,26,0
2013,TEX,AL,wolfro01,22,3
2013,SLN,NL,wongko01,32,10
2013,ATL,NL,woodal02,31,11
2013,CLE,AL,woodbl01,2,0
2013,CHN,NL,woodtr01,37,32
2013,MIL,NL,wootero01,27,0
2013,BOS,AL,workmbr01,20,3
2013,MIN,AL,worleva01,10,10
2013,DET,AL,worthda01,3,0
2013,NYN,NL,wrighda03,112,111
2013,TBA,AL,wrighja01,66,1
2013,BOS,AL,wrighst01,4,1
2013,HOU,AL,wrighwe01,55,0
2013,TBA,AL,wrighwe01,16,0
2013,MIA,NL,yelicch01,62,61
2013,NYA,AL,youklke01,28,28
2013,OAK,AL,youngch04,107,82
2013,PHI,NL,youngde03,80,73
2013,TBA,AL,youngde03,23,14
2013,COL,NL,younger03,57,33
2013,NYN,NL,younger03,91,90
2013,LAN,NL,youngmi02,21,10
2013,PHI,NL,youngmi02,126,118
2013,NYA,AL,zagurmi01,1,0
2013,PIT,NL,zagurmi01,6,0
2013,HOU,AL,zeidjo01,25,0
2013,ARI,NL,zieglbr01,78,0
2013,WAS,NL,zimmejo02,32,32
2013,WAS,NL,zimmery01,147,145
2013,SFN,NL,zitoba01,30,25
2013,TBA,AL,zobribe01,157,156
2013,SEA,AL,zuninmi01,52,48
2014,OAK,AL,abadfe01,69,0
2014,NYN,NL,abreubo01,78,29
2014,CHA,AL,abreujo02,145,144
2014,SFN,NL,abreuto01,3,0
2014,NYA,AL,aceveal01,10,0
2014,MIN,AL,achteaj01,7,0
2014,SEA,AL,ackledu01,143,131
2014,COL,NL,adamecr01,7,2
2014,CLE,AL,adamsau01,6,0
2014,KCA,AL,adamsla01,6,0
2014,SLN,NL,adamsma01,142,132
2014,PHI,NL,adamsmi03,22,0
2014,TEX,AL,adcocna01,7,0
2014,TEX,AL,adducji02,44,26
2014,SFN,NL,adriaeh01,53,20
2014,SFN,NL,affelje01,62,0
2014,CLE,AL,aguilje01,19,11
2014,ARI,NL,ahmedni01,25,18
2014,HOU,AL,alberma01,8,0
2014,DET,AL,albural01,72,0
2014,CHN,NL,alcanar01,70,69
2014,CLE,AL,allenco01,76,0
2014,SDN,NL,almonab01,32,24
2014,SEA,AL,almonab01,27,25
2014,NYA,AL,almonzo01,13,9
2014,SDN,NL,alonsyo01,84,72
2014,PHI,NL,altheaa01,2,1
2014,HOU,AL,altuvjo01,158,157
2014,NYN,NL,alvarda01,4,0
2014,MIA,NL,alvarhe01,30,30
2014,LAA,AL,alvarjo02,2,0
2014,PIT,NL,alvarpe01,122,103
2014,SDN,NL,alvarrj01,10,0
2014,SDN,NL,amarial01,148,119
2014,SDN,NL,ambrihe01,1,0
2014,COL,NL,anderbr04,8,8
2014,OAK,AL,anderbr05,1,0
2014,ARI,NL,anderch01,22,21
2014,TEX,AL,andruel01,157,156
2014,NYA,AL,annade01,12,7
2014,KCA,AL,aokino01,132,126
2014,TBA,AL,archech01,32,32
2014,MIN,AL,arciaos01,103,98
2014,COL,NL,arenano01,111,111
2014,TEX,AL,arencjp01,63,58
2014,SFN,NL,ariasjo01,107,39
2014,CHN,NL,arrieja01,26,25
2014,ARI,NL,arroybr01,15,14
2014,LAN,NL,arrueer01,22,9
2014,PHI,NL,ascheco01,121,105
2014,CLE,AL,atchisc01,70,0
2014,PHI,NL,aumonph01,5,0
2014,DET,AL,avilaal01,124,116
2014,ATL,NL,avilalu01,62,0
2014,CLE,AL,avilemi01,113,88
2014,CIN,NL,axelrdy01,5,4
2014,CLE,AL,axforjo01,49,0
2014,PIT,NL,axforjo01,13,0
2014,LAA,AL,aybarer01,156,154
2014,BOS,AL,badenbu01,70,0
2014,CHN,NL,baezja01,52,52
2014,LAN,NL,baezpe01,20,0
2014,CIN,NL,baileho02,23,23
2014,MIA,NL,bakerje03,90,41
2014,CHN,NL,bakerjo01,68,51
2014,TEX,AL,bakersc02,25,8
2014,TBA,AL,balfogr01,65,0
2014,PIT,NL,barmecl01,48,26
2014,COL,NL,barnebr02,132,55
2014,CHN,NL,barneda01,72,55
2014,LAN,NL,barneda01,22,6
2014,BOS,AL,barnema01,5,0
2014,CIN,NL,barnhtu01,21,14
2014,WAS,NL,barreaa01,50,0
2014,MIN,AL,bartlja01,3,0
2014,OAK,AL,bartoda02,30,15
2014,HOU,AL,bassan01,21,0
2014,CHA,AL,bassich01,6,5
2014,PHI,NL,bastaan01,67,0
2014,CLE,AL,bauertr01,26,26
2014,TOR,AL,bautijo02,155,154
2014,LAN,NL,baxtemi01,4,1
2014,ATL,NL,beatope01,3,0
2014,SEA,AL,beavabl01,1,1
2014,LAN,NL,beckejo02,20,20
2014,CHA,AL,beckhgo01,101,100
2014,LAA,AL,beckhgo01,26,12
2014,TBA,AL,bedarer01,17,15
2014,LAA,AL,bedroca01,17,0
2014,CHN,NL,beeleda01,2,2
2014,SEA,AL,beimejo01,56,0
2014,COL,NL,belisma01,66,1
2014,CHA,AL,belisro01,62,0
2014,TBA,AL,belivje01,30,0
2014,TBA,AL,bellhe01,13,0
2014,CIN,NL,belltr01,2,0
2014,TBA,AL,belnovi01,4,4
2014,SFN,NL,beltbr01,61,56
2014,TEX,AL,beltrad01,148,148
2014,NYA,AL,beltrca01,109,107
2014,SDN,NL,benoijo01,53,0
2014,COL,NL,bergmch01,10,10
2014,CIN,NL,bernaro01,44,12
2014,LAN,NL,bernaro01,9,0
2014,MIN,AL,bernido01,7,2
2014,BAL,AL,berryqu01,10,0
2014,NYA,AL,betande01,70,0
2014,ATL,NL,bethach01,31,29
2014,COL,NL,bettich01,21,0
2014,BOS,AL,bettsmo01,52,50
2014,MIL,NL,biancje01,29,15
2014,NYA,AL,billibr02,1,0
2014,COL,NL,blackch02,154,135
2014,NYN,NL,blackvi01,41,0
2014,PHI,NL,blancan01,25,11
2014,SFN,NL,blancgr01,146,92
2014,OAK,AL,blankky01,21,13
2014,SDN,NL,blankky01,5,2
2014,WAS,NL,blevije01,64,0
2014,SEA,AL,bloomwi01,47,32
2014,SFN,NL,bochybr02,3,0
2014,LAA,AL,boescbr01,27,20
2014,BOS,AL,bogaexa01,144,142
2014,ARI,NL,bolsimi01,10,9
2014,ATL,NL,bonifem01,41,28
2014,CHN,NL,bonifem01,69,63
2014,TEX,AL,bonilli01,5,3
2014,CIN,NL,bourgja01,18,7
2014,SLN,NL,bourjpe01,119,65
2014,MIA,NL,bourju01,39,15
2014,CLE,AL,bournmi01,106,104
2014,TBA,AL,boxbebr01,63,0
2014,SDN,NL,boyerbl01,32,0
2014,BAL,AL,brachbr01,46,0
2014,BOS,AL,bradlja02,127,111
2014,CLE,AL,brantmi02,156,154
2014,MIL,NL,braunry02,135,134
2014,BOS,AL,brentbr01,9,6
2014,BOS,AL,breslcr01,60,0
2014,PHI,NL,brignre01,37,16
2014,BOS,AL,brittdr01,7,0
2014,BAL,AL,brittza01,71,0
2014,KCA,AL,brookaa01,2,1
2014,COL,NL,brothre01,74,0
2014,NYN,NL,brownan02,19,9
2014,COL,NL,brownbr02,28,0
2014,BOS,AL,brownco01,3,0
2014,PHI,NL,browndo01,144,118
2014,SFN,NL,brownga02,7,1
2014,CIN,NL,broxtjo01,51,0
2014,MIL,NL,broxtjo01,11,0
2014,CIN,NL,bruceja01,137,131
2014,PHI,NL,buchada01,20,20
2014,HOU,AL,buchaja01,17,2
2014,BOS,AL,buchhcl01,28,28
2014,ATL,NL,buchtry01,1,0
2014,LAA,AL,buckjo01,5,0
2014,SEA,AL,buckjo01,27,24
2014,SDN,NL,bucknbi02,1,1
2014,TOR,AL,buehrma01,32,32
2014,KCA,AL,buenofr01,30,0
2014,SFN,NL,bumgama01,34,33
2014,PHI,NL,burneaj01,34,34
2014,LAA,AL,burnese01,3,0
2014,OAK,AL,burnsbi02,13,1
2014,MIN,AL,burtoja01,68,0
2014,LAN,NL,buterdr01,61,48
2014,KCA,AL,butlebi03,151,143
2014,BOS,AL,butleda01,7,5
2014,COL,NL,butleed01,3,3
2014,SLN,NL,butlejo04,6,0
2014,SLN,NL,butleke01,2,0
2014,PHI,NL,byrdma01,154,148
2014,NYA,AL,cabrace01,4,0
2014,CLE,AL,cabreas01,97,94
2014,WAS,NL,cabreas01,49,48
2014,SDN,NL,cabreev01,90,90
2014,TOR,AL,cabreme01,139,138
2014,DET,AL,cabremi01,159,158
2014,ARI,NL,cahiltr01,32,17
2014,KCA,AL,cainlo01,133,122
2014,SFN,NL,cainma01,15,15
2014,LAA,AL,calhoko01,127,112
2014,OAK,AL,callaal01,127,108
2014,MIA,NL,caminar01,6,0
2014,ARI,NL,campato01,26,13
2014,LAA,AL,campato01,18,1
2014,NYN,NL,campber01,85,37
2014,SDN,NL,campole01,6,0
2014,PHI,NL,campsh01,3,0
2014,SEA,AL,canoro01,157,157
2014,MIA,NL,cappsca01,17,0
2014,BOS,AL,capuach01,28,0
2014,NYA,AL,capuach01,12,12
2014,NYN,NL,carlybu01,27,0
2014,LAN,NL,carmofa01,9,9
2014,PHI,NL,carmofa01,23,20
2014,ATL,NL,carpeda01,65,0
2014,LAA,AL,carpeda02,1,0
2014,SLN,NL,carpema01,158,156
2014,BOS,AL,carpmi01,42,21
2014,TEX,AL,carpmi01,17,10
2014,CLE,AL,carraca01,40,14
2014,DET,AL,carreez01,45,13
2014,CHA,AL,carrosc02,26,19
2014,HOU,AL,cartech02,145,138
2014,TBA,AL,casalcu01,30,22
2014,SDN,NL,cashnan01,23,19
2014,BAL,AL,casilal01,1,1
2014,DET,AL,casteni01,148,141
2014,BOS,AL,castiru01,10,10
2014,CHN,NL,castiwe01,110,103
2014,HOU,AL,castrja01,126,121
2014,CHN,NL,castrst01,134,133
2014,BOS,AL,cecchga01,11,8
2014,TOR,AL,cecilbr01,66,0
2014,PHI,NL,cedenro02,7,2
2014,WAS,NL,cedenxa01,9,0
2014,NYN,NL,centeju01,10,8
2014,NYA,AL,cervefr01,49,44
2014,BOS,AL,cespeyo01,51,49
2014,OAK,AL,cespeyo01,101,98
2014,COL,NL,chacijh01,12,11
2014,ARI,NL,chafian01,3,3
2014,DET,AL,chambjo03,69,0
2014,CIN,NL,chapmar01,54,0
2014,HOU,AL,chapmke02,21,0
2014,COL,NL,chatwty01,4,4
2014,SEA,AL,chaveen01,80,57
2014,ARI,NL,chaveer01,44,10
2014,OAK,AL,chaveje01,32,21
2014,KCA,AL,chenbr01,13,7
2014,BAL,AL,chenwe02,31,31
2014,TEX,AL,chiriro01,93,88
2014,CLE,AL,chiselo01,142,127
2014,SLN,NL,choatra01,61,0
2014,TEX,AL,choicmi01,86,67
2014,TEX,AL,choosh01,123,119
2014,CIN,NL,chrisni01,10,0
2014,CIN,NL,cingrto01,13,11
2014,KCA,AL,ciriape01,25,11
2014,MIA,NL,cishest01,67,0
2014,HOU,AL,cisnejo01,5,0
2014,NYA,AL,claibpr01,18,0
2014,MIL,NL,clarkma02,16,7
2014,TEX,AL,claudal01,15,0
2014,HOU,AL,clemepa02,13,0
2014,CHA,AL,cletoma01,28,0
2014,BAL,AL,clevest01,35,21
2014,WAS,NL,clippty01,75,0
2014,TBA,AL,cobbal01,27,27
2014,CHN,NL,coghlch01,125,92
2014,DET,AL,cokeph01,62,0
2014,MIN,AL,colabch01,59,51
2014,PIT,NL,colege01,23,22
2014,KCA,AL,colemca01,10,0
2014,KCA,AL,colemlo01,31,0
2014,KCA,AL,colliti01,22,0
2014,DET,AL,collity01,18,4
2014,ARI,NL,collmjo01,33,28
2014,TBA,AL,colomal01,5,3
2014,NYN,NL,colonba01,31,31
2014,KCA,AL,colonch01,21,11
2014,SFN,NL,colvity01,57,31
2014,LAA,AL,congeha01,80,70
2014,SDN,NL,conrabr01,13,9
2014,ATL,NL,constjo01,12,0
2014,CIN,NL,contrca01,17,0
2014,OAK,AL,cookry01,54,0
2014,CIN,NL,corcida01,5,3
2014,SFN,NL,cordier01,7,0
2014,HOU,AL,corpoca01,55,48
2014,LAN,NL,correke01,9,3
2014,MIN,AL,correke01,23,23
2014,HOU,AL,cosarja01,20,20
2014,MIA,NL,cosarja01,10,10
2014,TEX,AL,cottsne01,73,0
2014,LAN,NL,couloda01,5,0
2014,LAA,AL,cowgico01,106,71
2014,CIN,NL,cozarza01,147,143
2014,BOS,AL,craigal01,29,25
2014,SLN,NL,craigal01,97,94
2014,SFN,NL,crawfbr01,153,142
2014,LAN,NL,crawfca02,105,80
2014,OAK,AL,crispco01,126,113
2014,CLE,AL,crockky01,44,0
2014,LAA,AL,croncj01,79,62
2014,KCA,AL,crowaa01,67,0
2014,BAL,AL,cruzne02,159,159
2014,SLN,NL,cruzto03,50,35
2014,COL,NL,cuddymi01,49,48
2014,CIN,NL,cuetojo01,34,34
2014,COL,NL,culbech01,95,48
2014,PIT,NL,cumptbr01,16,10
2014,NYA,AL,daleyma01,13,0
2014,CHA,AL,danksjo01,32,32
2014,CHA,AL,danksjo02,51,31
2014,PIT,NL,darnach01,8,0
2014,NYN,NL,darnatr01,108,104
2014,MIN,AL,darnelo01,7,4
2014,TEX,AL,darviyu01,22,22
2014,BAL,AL,davisch02,127,123
2014,NYN,NL,davisik02,12,5
2014,PIT,NL,davisik02,131,95
2014,MIL,NL,daviskh01,144,131
2014,DET,AL,davisra01,134,118
2014,KCA,AL,daviswa01,71,0
2014,BAL,AL,deazaal01,20,20
2014,CHA,AL,deazaal01,122,109
2014,PIT,NL,deckeja01,5,0
2014,HOU,AL,dedunsa01,5,1
2014,MIN,AL,dedunsa01,30,8
2014,PHI,NL,defraju01,54,0
2014,NYN,NL,degroja01,23,22
2014,TBA,AL,dejesda01,83,65
2014,TOR,AL,delabst01,30,0
2014,LAA,AL,delarda01,3,0
2014,ARI,NL,delareu01,25,0
2014,COL,NL,delarjo01,32,32
2014,BOS,AL,delarru01,19,18
2014,HOU,AL,deleojo02,8,0
2014,ARI,NL,delgara01,47,4
2014,NYN,NL,dendema01,53,41
2014,CIN,NL,denniry01,8,0
2014,SDN,NL,denorch01,89,53
2014,SEA,AL,denorch01,32,22
2014,SLN,NL,descada01,104,30
2014,MIA,NL,desclan01,13,5
2014,WAS,NL,desmoia01,154,154
2014,SDN,NL,despaod01,16,16
2014,WAS,NL,detwiro01,47,0
2014,LAA,AL,diazja01,5,0
2014,TOR,AL,diazjo02,23,10
2014,CIN,NL,diazju03,36,0
2014,CLE,AL,dickech01,41,27
2014,COL,NL,dickeco01,131,105
2014,TOR,AL,dickera01,35,34
2014,PHI,NL,diekmja01,73,0
2014,MIA,NL,dietrde01,49,43
2014,MIA,NL,dobbsgr01,15,0
2014,WAS,NL,dobbsgr01,21,3
2014,SFN,NL,dominch01,8,4
2014,LAN,NL,dominjo01,5,0
2014,HOU,AL,dominma01,157,151
2014,OAK,AL,donaljo02,158,155
2014,OAK,AL,doolise01,62,0
2014,BOS,AL,doubrfe01,17,10
2014,CHN,NL,doubrfe01,4,4
2014,ATL,NL,doumiry01,100,22
2014,HOU,AL,downsda02,45,0
2014,CHA,AL,downssc01,38,0
2014,KCA,AL,downssc01,17,0
2014,MIN,AL,doziebr01,156,155
2014,TOR,AL,drabeky01,2,0
2014,BOS,AL,drewst01,39,38
2014,NYA,AL,drewst01,46,40
2014,NYN,NL,dudalu01,153,138
2014,MIN,AL,duensbr01,62,0
2014,KCA,AL,duffyda01,31,25
2014,SFN,NL,duffyma01,34,10
2014,MIL,NL,dukeza01,74,0
2014,CHA,AL,dunnad01,106,102
2014,OAK,AL,dunnad01,25,17
2014,SFN,NL,dunnija01,1,0
2014,MIA,NL,dunnmi01,75,0
2014,SFN,NL,duvalad01,28,18
2014,KCA,AL,dysonja01,120,66
2014,MIA,NL,dysonsa01,31,0
2014,CHA,AL,eatonad02,123,123
2014,NYN,NL,edginjo01,47,0
2014,TEX,AL,edwarjo02,9,0
2014,LAN,NL,elbersc01,7,0
2014,SEA,AL,eliasro01,29,29
2014,LAN,NL,ellisaj01,93,89
2014,SLN,NL,ellisma01,73,46
2014,NYA,AL,ellsbja01,149,143
2014,CIN,NL,elmorja01,5,3
2014,TOR,AL,encared01,128,127
2014,MIA,NL,eovalna01,33,33
2014,SDN,NL,erlinro01,13,11
2014,KCA,AL,escobal02,162,162
2014,MIN,AL,escobed01,133,117
2014,BOS,AL,escobed02,2,0
2014,TBA,AL,escobyu01,137,134
2014,WAS,NL,espinda01,114,85
2014,MIL,NL,estrama01,39,18
2014,LAN,NL,ethiean01,130,79
2014,ARI,NL,evansni01,18,3
2014,NYN,NL,evelada01,30,0
2014,MIL,NL,faluir01,11,1
2014,SDN,NL,faluir01,11,5
2014,NYN,NL,familje01,76,0
2014,DET,AL,farmebu01,4,2
2014,HOU,AL,farnsky01,16,0
2014,NYN,NL,farnsky01,19,0
2014,SEA,AL,farquda01,67,0
2014,LAN,NL,federti01,23,19
2014,TEX,AL,feierry01,6,0
2014,HOU,AL,feldmsc01,29,29
2014,TEX,AL,felizne01,30,0
2014,MIA,NL,fernajo02,8,8
2014,HOU,AL,fieldjo03,54,0
2014,TEX,AL,fieldpr01,42,42
2014,MIN,AL,fienca01,73,0
2014,MIL,NL,fiersmi01,14,10
2014,LAN,NL,fifest01,1,1
2014,MIL,NL,figaral01,6,0
2014,LAN,NL,figgich01,38,12
2014,TBA,AL,figueco01,23,11
2014,TEX,AL,figuepe01,10,0
2014,KCA,AL,finnebr01,7,0
2014,WAS,NL,fistedo01,26,25
2014,BAL,AL,flahery01,102,78
2014,COL,NL,flandyo01,16,10
2014,NYN,NL,florewi01,78,67
2014,MIN,AL,floripe01,33,26
2014,CHA,AL,flowety01,127,120
2014,ATL,NL,floydga01,9,9
2014,MIA,NL,flynnbr01,2,1
2014,HOU,AL,foltymi01,16,0
2014,SLN,NL,fornaer01,8,0
2014,TBA,AL,forsylo01,110,75
2014,HOU,AL,fowlede01,116,114
2014,CHA,AL,francfr01,4,0
2014,CIN,NL,francje01,1,1
2014,NYA,AL,francje01,2,0
2014,OAK,AL,francje01,9,0
2014,SDN,NL,francje02,10,6
2014,TOR,AL,francju02,106,82
2014,PHI,NL,francma02,16,14
2014,WAS,NL,frandke01,105,42
2014,SEA,AL,frankni01,17,13
2014,TBA,AL,frankni01,11,9
2014,KCA,AL,frasoja01,23,0
2014,TEX,AL,frasoja01,38,0
2014,CIN,NL,frazito01,157,155
2014,ATL,NL,freemfr01,162,162
2014,SLN,NL,freemsa01,44,0
2014,LAA,AL,freesda01,134,128
2014,OAK,AL,freimna01,36,24
2014,LAN,NL,friasca01,15,2
2014,COL,NL,friedch01,16,3
2014,LAA,AL,frierer01,34,0
2014,PIT,NL,frierer01,14,0
2014,MIN,AL,fryerer01,28,21
2014,CHN,NL,fujikky01,15,0
2014,MIN,AL,fuldsa01,53,49
2014,OAK,AL,fuldsa01,60,46
2014,SEA,AL,furbuch01,67,0
2014,MIA,NL,furcara01,9,8
2014,MIL,NL,gallayo01,33,32
2014,PHI,NL,galvifr01,43,32
2014,SDN,NL,garcefr01,15,0
2014,CHA,AL,garciav01,46,46
2014,SLN,NL,garcigr01,14,2
2014,SFN,NL,garcija01,54,0
2014,SLN,NL,garcija02,8,7
2014,CHA,AL,garcile02,74,32
2014,PHI,NL,garcilu03,13,0
2014,LAN,NL,garciyi01,8,0
2014,NYA,AL,gardnbr01,148,142
2014,MIL,NL,garzama01,27,27
2014,ATL,NL,gattiev01,108,93
